log_id,label_x,user_id,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,net_type,task_id,adv_id,creat_type_cd,adv_prim_id,inter_type_cd,slot_id,site_id,spread_app_id,hispace_app_tags,app_second_class,app_score,pt_d,u_refreshTimes_x,u_feedLifeCycle_x,u_userId,u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle_y,u_refreshTimes_y,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_pl,e_rn,e_section,e_et,label_y,cillabel,pro,ad_click_list_v001_1,ad_click_list_v001_2,ad_click_list_v001_3,ad_click_list_v001_4,ad_click_list_v001_5,ad_click_list_v002_1,ad_click_list_v002_2,ad_click_list_v002_3,ad_click_list_v002_4,ad_click_list_v002_5,ad_click_list_v003_1,ad_click_list_v003_2,ad_click_list_v003_3,ad_click_list_v003_4,ad_click_list_v003_5,ad_close_list_v001_1,ad_close_list_v001_2,ad_close_list_v001_3,ad_close_list_v001_4,ad_close_list_v001_5,ad_close_list_v002_1,ad_close_list_v002_2,ad_close_list_v002_3,ad_close_list_v002_4,ad_close_list_v002_5,ad_close_list_v003_1,ad_close_list_v003_2,ad_close_list_v003_3,ad_close_list_v003_4,ad_close_list_v003_5,u_newsCatInterestsST_x_1,u_newsCatInterestsST_x_2,u_newsCatInterestsST_x_3,u_newsCatInterestsST_x_4,u_newsCatInterestsST_x_5,u_newsCatInterests_1,u_newsCatInterests_2,u_newsCatInterests_3,u_newsCatInterests_4,u_newsCatInterests_5,u_newsCatDislike_1,u_newsCatDislike_2,u_newsCatDislike_3,u_newsCatDislike_4,u_newsCatDislike_5,u_newsCatInterestsST_y_1,u_newsCatInterestsST_y_2,u_newsCatInterestsST_y_3,u_newsCatInterestsST_y_4,u_newsCatInterestsST_y_5,u_click_ca2_news_1,u_click_ca2_news_2,u_click_ca2_news_3,u_click_ca2_news_4,u_click_ca2_news_5
252901,1,184011,4,2,19,302,3,32,3,34,109,1395,6,34587,21021,3,2036,3,60,2,128,42,21,9,-2147483648,9,14,197443,10,16,15,16,9,2198,165,9,2,11,10,1408,26,2821,15,0,-2147483648,1,0,89,28079,8401,16685,11354,23715,1097,2055,558,846,2037,281,140,47,359,196,23465,34728,27090,21487,11922,2042,685,1461,2062,2058,369,318,305,372,369,150,37,11,104,204,216,99,135,18,153,201,133,190,172,212,165,84,114,173,58,158,83,140,20,48
1091723,0,101926,2,3,18,333,3,14,3,26,347,1630,6,31287,10477,6,2011,3,45,1,159,25,13,7,-2147483648,9,17,155282,11,16,13,16,6,65,61,7,9,14,12,49,9,2847,33,0,-2147483648,0,0,56,26816,3850,34115,13125,6237,1194,106,1933,1636,1425,275,123,265,265,197,31748,2289,4441,732,2169,1115,217,336,324,303,221,115,196,371,274,131,133,91,38,160,136,17,124,171,11,14,59,81,45,77,122,156,6,12,13,90,20,113,163,37
187988,0,181088,7,2,14,314,4,26,3,15,239,1519,7,34665,19329,7,1841,3,47,1,248,32,12,8,-2147483648,1,17,186975,14,17,16,17,8,1128,197,1,2,13,18,464,2,1694,7,0,-2147483648,0,0,9,24091,17591,19563,11506,9312,1053,649,390,416,298,354,131,41,31,2,30918,3103,646,558,140,1064,34,198,387,9,212,17,16,195,22,24,79,200,154,78,146,82,61,208,171,2,40,15,6,19,131,56,63,117,82,112,177,46,208,101
932539,1,189086,8,2,12,237,4,36,3,29,236,1793,5,35470,19797,3,1641,3,56,2,279,27,28,9,-2147483648,9,14,155733,10,14,14,17,3,888,155,8,7,13,9,84,17,680,23,0,-2147483648,1,0,28,30048,1733,21560,3585,6417,1323,145,620,456,1447,172,306,153,188,120,33597,29291,25902,16595,26898,2079,931,659,1976,1977,333,207,289,372,366,27,216,185,70,212,136,13,189,213,58,180,60,215,212,195,60,68,90,98,151,139,26,43,56,205
755760,0,205117,5,2,22,392,3,35,7,16,213,2048,7,23216,22918,5,1471,5,59,1,275,29,21,8,-2147483648,6,16,163526,13,17,13,17,8,710,69,0,8,10,19,1082,5,1796,12,1,-2147483648,0,0,4,22456,28893,29371,24607,24596,1253,1731,1665,1917,1482,240,211,150,230,295,25520,1219,1725,4024,1299,1043,172,331,23,24,113,16,10,1,5,63,137,62,70,70,148,196,83,158,45,3,40,7,14,1,207,81,199,171,124,149,182,194,112,152
790563,0,261967,4,2,26,228,4,12,5,29,269,1984,5,20251,19378,8,1653,5,41,1,256,32,17,9,-2147483648,7,17,228090,11,16,12,16,8,988,82,1,6,10,17,550,6,1079,38,1,-2147483648,0,0,8,18815,26457,17033,3851,7065,1427,1223,1688,1083,1136,141,290,316,294,93,21374,8684,3899,7994,12969,1111,942,97,201,346,141,53,44,41,102,77,165,177,130,145,77,103,168,186,67,10,119,12,5,5,210,136,202,155,29,213,181,90,67,135
266539,0,188739,9,2,28,202,2,22,4,28,282,2305,6,23801,16165,8,1369,4,26,1,155,40,15,8,-2147483648,6,16,190175,11,16,16,13,4,111,58,0,2,11,17,1342,8,1422,21,1,-2147483648,0,0,2,30261,17376,24595,30186,17509,1642,1658,1868,1900,1825,260,328,294,341,151,19544,977,7889,2815,3938,1237,371,612,151,35,235,77,50,11,93,102,59,71,174,134,156,61,25,94,143,11,45,4,8,1,32,95,176,148,85,74,132,78,185,190
537751,0,129939,2,2,21,367,5,13,5,31,306,1694,6,23944,21178,9,1536,3,21,1,212,12,20,6,-2147483648,6,16,111011,11,16,13,15,8,1559,191,0,2,13,14,542,9,809,15,0,-2147483648,0,0,18,21476,28879,3110,8170,8052,1537,1272,1163,1739,370,282,102,217,46,44,26525,10373,4897,2484,2700,1084,194,16,687,140,137,41,42,102,13,139,187,127,188,138,66,61,200,81,129,18,17,3,6,49,67,127,128,88,91,161,39,94,53,50
340954,0,170913,5,2,25,212,3,14,4,19,267,1872,6,17833,15275,9,1697,4,55,1,313,24,15,5,-2147483648,6,16,165669,13,16,13,16,7,202,107,1,1,12,20,669,5,1730,18,0,-2147483648,0,0,6,20548,22021,23278,33054,22989,1582,927,1816,1417,1068,200,153,199,293,75,15551,2632,1033,3078,2812,1111,580,196,13,18,139,25,27,21,12,45,17,149,173,128,79,127,36,88,65,9,24,1,4,4,104,128,186,102,53,145,181,139,162,141
1017377,0,235025,7,2,45,351,3,28,3,16,109,1344,6,17023,14433,9,1949,5,42,1,308,37,12,9,-2147483648,7,16,254323,15,16,12,16,7,1489,182,2,2,14,20,1073,2,2990,4,0,-2147483648,0,0,14,23319,33592,2057,29586,11321,1145,1074,624,99,572,121,110,78,177,18,29219,1235,1578,5496,3362,1447,70,36,164,86,161,23,6,50,72,175,185,137,155,51,209,126,33,43,188,11,4,50,64,29,215,181,89,127,9,168,47,123,144,17
554187,1,128695,4,4,15,322,3,25,2,34,205,1308,5,22433,14928,3,1580,3,38,1,122,16,24,1,-2147483648,5,14,139453,10,17,16,15,9,1303,138,8,5,13,5,322,19,669,15,0,-2147483648,1,0,99,35128,15355,1970,5262,5165,1230,1574,69,88,622,330,185,44,19,1,15751,20571,16440,1417,4895,1506,1251,165,1713,1493,160,299,72,360,42,177,166,106,207,152,184,80,55,11,72,80,22,117,86,203,75,171,200,150,111,28,47,179,163,185
215145,0,257513,6,3,27,239,4,26,3,15,245,2373,6,25457,16578,8,1246,3,53,1,268,22,25,7,-2147483648,6,17,238582,15,16,14,14,7,289,155,0,1,14,19,675,7,2764,23,0,-2147483648,0,0,0,23027,32892,29134,17306,13806,1478,1872,1616,2001,1342,257,177,88,255,193,16877,8804,2142,6741,986,1086,278,129,12,54,131,31,32,3,1,56,71,99,117,129,132,141,186,117,118,17,33,9,12,1,75,94,54,83,201,149,179,129,77,42
844789,0,158245,4,2,32,295,4,19,5,29,114,1946,7,26490,17116,8,1615,4,39,1,266,26,16,8,-2147483648,7,16,149094,15,17,11,16,3,723,81,1,4,12,19,634,5,1626,9,0,-2147483648,0,0,11,23891,32929,5198,27638,28768,1184,1129,1305,214,972,318,324,149,83,142,16561,4327,2524,1810,4326,1079,206,271,45,362,165,78,20,19,5,131,79,28,174,59,142,74,140,58,65,22,7,7,153,20,65,179,48,93,49,78,178,29,95,67
1147882,0,220088,5,2,28,202,4,28,2,14,215,1554,6,22282,17573,3,1904,5,15,1,144,15,22,5,-2147483648,8,17,286075,11,17,10,15,9,147,188,0,8,12,20,668,1,1282,2,0,-2147483648,0,0,6,11567,20383,19482,23402,26950,1059,1991,1489,1023,1736,269,217,260,24,8,28371,353,378,140,4315,1333,98,19,339,26,120,9,9,78,14,127,172,106,165,155,189,26,214,141,78,27,7,10,61,91,19,146,198,116,1,94,2,203,219,13
464080,0,159912,7,2,37,425,2,36,4,26,304,2049,7,32094,13040,5,1288,5,27,1,151,49,22,7,-2147483648,6,16,185936,14,17,17,16,8,224,108,7,9,11,19,1092,2,1780,10,1,-2147483648,0,0,6,32911,6305,35376,22623,33497,1346,1267,1237,1542,270,220,283,68,278,91,27752,6459,962,3261,2870,1022,507,310,238,59,303,40,24,51,50,56,61,122,91,19,57,172,54,92,73,23,17,40,9,11,45,116,119,94,22,146,87,65,156,113
678536,1,175873,8,2,32,390,4,36,3,25,349,1385,6,32848,22730,2,1453,3,16,2,153,19,17,8,-2147483648,5,15,152524,11,15,17,16,8,2131,171,8,7,12,3,901,10,2635,36,1,-2147483648,1,0,90,14542,8944,34276,12941,35177,1730,336,2033,2067,1942,124,167,191,356,294,23510,29592,20866,7925,5801,2078,126,1894,1844,1879,314,79,152,342,369,131,166,204,52,129,179,168,136,133,80,180,57,104,213,211,113,42,76,71,149,174,2,159,40,107
796314,0,281450,5,3,25,158,4,35,5,21,143,2129,6,16200,21228,9,1598,4,55,1,327,50,19,9,-2147483648,3,15,231316,14,16,15,15,7,1623,31,7,5,10,18,1236,8,1004,35,1,-2147483648,0,0,48,28191,32698,9483,1305,1800,1687,768,505,167,91,296,65,55,156,7,15392,1907,1688,4284,429,1229,603,30,65,97,109,11,63,191,8,191,166,150,193,167,171,182,132,39,192,11,81,14,65,1,124,58,155,186,59,45,87,106,69,84
109122,0,253486,4,2,39,320,4,35,4,30,246,1813,7,29243,23126,8,1986,4,17,1,159,37,13,7,-2147483648,7,17,159064,11,17,12,15,9,326,184,1,5,11,18,967,17,729,8,1,-2147483648,1,0,12,30263,17523,34070,14000,30983,1195,1401,891,1841,1918,304,309,170,173,334,33575,3201,7002,2433,6151,1929,342,833,1620,241,245,36,67,246,6,34,138,98,163,163,112,166,162,154,114,18,27,16,14,50,10,95,142,118,186,185,8,126,148,150
24120,0,172836,7,2,15,396,4,32,5,33,270,1646,5,22422,16184,5,1664,3,21,1,197,17,23,9,-2147483648,7,17,262500,11,15,12,16,4,505,131,2,1,14,18,161,8,2813,7,0,-2147483648,0,0,6,14780,20870,22624,15355,15768,1029,1827,1680,252,42,219,55,40,139,131,27965,2383,588,1384,719,1714,98,104,509,10,266,39,57,123,4,10,98,181,113,83,75,122,58,190,66,21,10,71,82,18,31,10,47,42,109,12,9,34,124,142
881971,0,277376,3,3,34,314,4,36,5,11,192,2502,7,21837,21143,4,1194,4,30,1,359,31,18,9,-2147483648,9,16,260289,13,17,14,16,7,1241,148,7,8,12,17,1228,6,2620,5,0,-2147483648,0,0,3,14720,32419,28944,24710,19222,1974,1294,1463,1776,1188,254,63,250,157,326,32307,7662,13693,6568,2859,1044,710,426,610,11,233,11,26,11,39,159,162,61,172,42,178,84,203,91,106,19,34,47,21,24,203,169,139,24,30,182,141,146,64,34
799078,0,192888,5,3,30,401,5,31,4,16,245,2083,7,28214,15859,10,1078,5,36,1,237,32,28,8,-2147483648,2,16,208369,13,16,13,16,8,783,96,0,2,12,20,906,3,2631,11,0,-2147483648,0,0,1,31946,22837,30571,24782,3346,1565,1365,1428,1921,1168,148,330,249,207,266,26831,3725,1490,8652,2919,1312,172,846,43,47,144,81,13,0,3,131,144,74,118,99,212,200,124,143,100,16,39,9,18,3,143,177,139,101,125,158,161,155,176,93
356183,0,270122,6,3,26,418,3,31,6,19,264,2250,6,21996,12793,9,1325,4,49,1,242,37,16,9,-2147483648,4,15,183401,12,16,12,17,6,591,59,0,6,14,17,1314,2,2704,15,0,-2147483648,0,0,2,25364,15029,31923,13490,35383,1244,1736,2044,1398,2017,200,62,245,152,102,33919,1741,1084,3103,2399,1010,242,224,38,17,294,49,26,9,50,108,108,110,22,48,134,139,19,79,104,2,42,15,17,2,75,64,210,45,28,45,211,161,104,20
570381,0,106573,8,2,24,250,4,19,4,33,302,1141,5,17270,12827,3,1293,4,27,1,245,46,14,8,-2147483648,8,16,131192,15,16,11,15,5,1007,146,0,2,14,18,1209,3,2466,10,0,-2147483648,0,0,33,22018,9008,11143,18371,7316,1553,786,1537,1280,440,232,49,179,31,12,16634,12292,6507,6640,6946,1622,1051,387,164,126,199,10,23,27,180,82,46,21,182,68,174,51,184,23,131,7,72,36,49,94,146,120,107,143,134,72,9,69,204,113
496462,1,269154,3,3,16,404,3,22,3,24,328,1996,6,16947,22049,5,1944,3,59,1,182,35,17,8,-2147483648,9,16,217434,11,15,11,16,9,2056,34,6,1,11,15,1117,23,149,8,0,-2147483648,0,0,69,29546,8748,29952,8521,35780,1398,1804,189,1932,1678,248,325,240,272,199,24590,30684,17859,17128,12369,2056,1003,748,2041,1970,346,139,72,370,150,125,28,107,8,138,117,5,127,89,206,165,72,18,86,172,53,94,139,139,174,105,18,47,128,133
1131038,0,241813,2,2,27,413,2,12,3,25,336,1095,7,33796,18011,4,2074,3,57,1,171,48,26,8,-2147483648,8,15,157052,12,16,11,16,8,2157,17,6,0,11,18,745,8,1421,10,0,-2147483648,1,0,59,24999,20344,27462,25352,12932,1319,1845,491,670,1778,321,142,355,344,257,19914,5147,3484,6062,8391,1955,243,355,1802,1820,124,78,35,193,269,91,204,31,64,153,93,197,155,108,49,76,123,123,180,28,81,46,201,73,104,175,33,195,5,156
879431,1,233661,7,2,13,269,3,32,3,18,293,1955,4,11029,16867,2,1564,3,45,1,213,35,18,5,-2147483648,7,13,236442,15,16,13,16,3,1703,38,3,6,14,13,1083,15,524,10,1,-2147483648,1,0,94,32338,10265,22387,7733,7387,1534,2006,1635,1937,1741,235,199,169,285,17,28844,28259,30374,9055,10318,2065,1431,365,1323,1296,288,152,103,365,88,207,48,182,101,138,95,63,76,103,114,89,22,193,177,169,41,11,131,52,143,34,61,26,184,44
910025,1,250795,4,2,12,433,4,32,4,25,216,1862,6,27537,13570,3,1694,5,18,1,131,24,19,7,-2147483648,6,17,267018,15,17,12,15,7,540,114,0,7,10,19,539,19,2324,4,1,-2147483648,0,0,4,23438,14083,9648,10654,9790,1383,1345,699,1941,128,135,21,22,92,10,13381,647,4621,2177,2049,1027,254,240,10,182,197,26,9,3,8,14,106,156,184,160,142,200,146,199,171,62,19,35,6,6,44,101,92,174,157,154,181,31,34,16
1046288,0,174823,7,3,39,355,2,16,5,15,267,1623,7,23830,23148,9,1996,4,22,2,119,49,23,7,-2147483648,9,16,201315,10,16,15,17,9,549,15,0,1,10,19,919,25,584,3,1,-2147483648,0,0,3,23182,27968,31003,26382,33407,1143,1395,1569,2048,1996,212,256,327,371,324,35161,1255,356,2611,10834,1289,201,588,827,222,219,185,19,70,38,20,42,165,66,118,66,103,181,182,63,90,11,33,15,7,32,100,106,75,63,7,70,121,87,69
520689,0,209879,5,2,15,234,4,24,5,21,164,1102,7,24539,13881,10,1592,3,31,1,273,44,20,9,-2147483648,7,16,157356,15,17,14,17,3,297,71,0,8,11,19,754,6,914,8,0,-2147483648,0,0,2,13092,21557,16617,8918,21293,1157,729,1810,174,430,338,117,287,87,34,11828,657,712,4332,2113,1144,107,89,9,22,149,8,60,2,3,22,58,87,87,19,94,90,109,157,38,6,40,19,2,3,93,50,68,186,143,25,198,21,128,138
200288,1,172204,5,3,20,142,3,22,2,23,159,2215,6,33741,17890,10,1403,4,36,1,305,38,24,9,-2147483648,7,17,135436,10,17,15,15,4,42,70,2,8,10,15,1077,3,1681,4,0,-2147483648,0,0,1,22125,9486,18783,30727,17097,1061,507,1091,1834,1796,328,331,269,40,225,30322,4283,875,1224,1632,1133,46,597,17,49,229,25,10,55,12,12,148,124,197,77,16,205,97,88,1,21,6,9,102,7,119,16,96,34,187,18,182,26,189,118
446241,0,267596,5,3,21,196,4,36,2,11,244,2109,6,27178,18416,5,1518,3,28,1,183,51,17,7,-2147483648,7,16,212446,11,16,17,15,5,726,99,8,2,12,9,313,5,900,24,0,-2147483648,0,0,69,25384,8976,8135,18286,34243,1592,1926,650,1120,1071,308,25,116,36,130,21760,5325,18868,4476,18072,1799,435,31,1290,531,303,102,57,327,132,148,175,43,61,71,43,85,99,149,97,131,27,22,33,48,35,134,62,164,111,24,102,208,160,22
715771,0,163836,3,3,32,127,2,20,5,22,121,1334,7,29690,22831,7,1209,4,52,1,319,26,22,9,-2147483648,3,17,195943,13,13,16,17,4,1446,108,6,1,11,15,561,4,174,4,0,-2147483648,0,0,38,30244,17174,33605,22441,3549,1103,1910,1163,1730,1930,202,289,291,223,67,30378,7196,2332,13904,7340,1019,295,634,1300,710,154,22,41,55,210,175,89,127,177,10,187,190,99,78,72,17,33,98,126,12,135,184,177,32,60,68,166,55,155,46
659854,0,204830,6,3,41,222,4,15,5,31,246,2423,5,14309,18668,10,1174,3,19,1,355,25,15,7,-2147483648,6,16,178399,10,16,16,16,6,272,87,0,3,12,20,891,2,1393,6,0,-2147483648,0,0,5,21004,21746,10283,25949,28183,1256,662,2020,1876,1225,134,241,255,186,236,28488,1784,1844,1621,4320,1162,48,122,79,34,138,8,54,6,41,30,156,134,18,28,44,34,77,75,60,17,22,6,14,23,111,137,81,31,48,62,80,72,56,147
380503,0,246325,8,2,16,390,5,35,2,25,178,2001,5,33075,21557,7,1849,4,33,1,165,18,20,9,-2147483648,7,15,247746,14,16,12,16,7,1554,206,1,2,13,17,293,15,2542,25,0,-2147483648,0,0,12,13986,34156,11967,34984,20111,1012,744,256,1157,1726,227,124,82,246,338,31150,3557,3756,2918,1893,1440,208,315,823,288,136,37,35,18,6,152,150,98,213,42,210,136,215,137,208,35,26,34,61,60,215,107,36,139,214,92,68,134,215,78
545691,0,226257,6,2,15,251,4,33,2,21,114,1688,5,27174,11310,7,1366,3,24,1,197,35,14,3,-2147483648,2,17,245764,12,16,15,13,4,635,198,4,8,11,16,547,5,630,28,0,-2147483648,0,0,13,25686,32712,7608,10064,12176,1929,1554,547,725,1122,263,43,75,34,11,26536,3123,1181,668,3628,1032,55,33,105,86,113,13,11,23,7,99,59,105,75,76,128,102,20,81,145,5,32,4,9,9,96,17,139,88,172,166,156,170,110,166
848546,0,218995,4,3,27,426,3,29,5,33,146,1909,3,11782,16113,3,1183,5,54,1,227,33,14,5,-2147483648,8,16,221709,15,17,14,14,1,696,181,0,5,11,17,800,4,668,20,0,-2147483648,0,0,36,32552,31301,1214,18582,5199,1209,1963,888,624,800,153,134,202,1,9,26701,2052,4156,669,2715,1963,48,135,128,706,112,46,58,45,28,99,167,79,195,43,79,52,206,145,148,18,31,25,179,116,17,41,119,62,126,151,67,134,165,189
1097252,1,268460,2,2,14,313,4,29,3,23,308,2357,6,31321,21458,2,1739,3,57,1,150,26,29,7,-2147483648,6,16,139791,14,16,14,17,6,2594,73,6,3,14,10,988,14,2804,28,0,-2147483648,0,0,29,35300,10916,29083,1408,31466,1995,1500,753,1382,397,247,206,263,243,357,34332,21647,15765,8976,21411,2005,149,798,1518,1636,189,78,226,236,316,77,174,71,22,69,92,128,191,110,161,54,80,196,153,79,176,24,126,18,91,192,47,139,63,200
808556,1,103432,6,2,14,174,4,34,5,14,304,1808,7,33390,18484,3,1335,3,29,2,314,49,12,9,-2147483648,9,15,104329,12,15,16,16,4,1752,54,8,1,11,15,1246,8,801,7,0,-2147483648,1,0,94,16210,12579,34902,9053,5249,1407,1456,1089,874,1966,272,215,83,341,85,21426,34930,35551,21923,9172,2074,502,1522,2061,2023,367,205,314,372,370,44,124,21,193,202,145,157,169,188,99,181,130,195,210,204,18,36,174,33,26,131,7,33,171,47
277660,0,170659,7,2,19,131,5,12,4,29,242,2238,6,11937,11277,9,1502,4,41,1,171,29,17,9,-2147483648,8,13,143967,11,17,11,13,2,23,30,0,5,11,12,231,18,2977,66,0,-2147483648,0,0,6,31523,19911,5367,3396,33918,1058,1049,1896,845,1257,172,309,334,199,109,31011,1445,73,2634,1643,1016,84,74,10,5,136,11,11,6,1,172,55,211,51,7,10,25,12,110,51,20,65,28,27,2,121,207,155,50,33,36,171,6,151,73
119549,0,277419,7,2,16,306,4,15,3,21,244,2131,7,12470,12295,6,1167,5,20,1,169,44,23,9,-2147483648,8,14,268811,11,15,11,15,9,1380,192,2,3,11,11,1025,1,2512,26,0,-2147483648,1,0,94,35972,9969,11053,8520,11464,1661,1130,385,1694,1604,306,267,228,162,105,26507,4890,11483,12752,1558,2038,651,1798,1702,1624,288,24,74,185,236,181,207,49,173,135,217,60,125,71,147,102,75,47,144,176,201,181,195,215,119,192,30,210,84,162
521522,0,205799,7,2,18,170,5,15,4,15,235,2420,7,23586,18211,9,1631,4,28,1,298,20,13,8,-2147483648,7,17,111349,13,16,13,17,8,1967,166,5,3,12,19,610,3,1507,11,0,-2147483648,0,0,25,17822,26428,27232,29688,21430,1842,1077,1159,1420,1803,169,249,317,165,149,23111,7059,12737,26013,4346,1412,152,34,1482,868,188,40,33,328,22,198,149,192,109,127,101,133,184,21,179,31,40,3,21,89,204,155,164,128,8,169,24,56,123,34
320978,0,161313,9,3,18,165,4,18,3,24,212,2331,5,20514,16946,3,1562,4,30,1,335,24,16,5,-2147483648,7,16,227124,13,16,15,16,8,281,55,0,3,13,16,341,3,1734,11,0,-2147483648,0,0,3,19778,15573,18256,26289,25012,1409,1788,1945,1997,1920,179,310,116,240,124,25330,1153,5077,2513,1855,1034,365,204,12,28,164,70,15,3,16,126,64,94,63,79,123,19,65,165,101,12,21,5,23,4,188,135,138,43,80,159,202,143,200,91
668036,1,212762,2,3,34,301,4,17,6,16,241,1517,7,26585,16415,7,1903,3,35,2,284,48,21,10,-2147483648,8,15,154953,13,14,11,16,6,2208,174,3,0,12,10,791,6,611,33,0,-2147483648,0,0,40,30630,25630,14192,9870,9317,1774,1886,553,1787,1062,342,267,324,269,245,16404,24490,16252,22846,30662,2072,503,777,1985,1914,277,104,30,275,203,57,170,63,170,146,183,148,64,154,105,107,60,153,114,93,118,87,138,181,93,105,20,57,29,164
703980,0,262508,4,2,19,212,4,25,7,23,326,2369,6,13807,22104,7,1134,5,49,1,303,37,19,8,-2147483648,7,16,203637,14,16,15,13,8,188,66,0,0,13,18,761,10,1221,16,0,-2147483648,0,0,1,30837,24917,29927,26116,23640,1523,1445,1962,2045,1422,283,291,275,275,348,24956,5459,10354,6644,6985,1184,229,376,112,85,283,75,30,2,9,34,136,181,93,166,171,177,187,144,135,11,30,12,14,2,125,147,67,69,211,178,107,175,152,120
332667,0,214193,9,2,26,125,3,14,3,26,307,2128,4,24503,15749,9,1228,4,34,1,193,39,21,8,-2147483648,7,17,226838,14,16,14,15,3,345,170,3,7,13,18,254,4,1295,16,0,-2147483648,0,0,10,35026,28122,22803,10702,12796,1334,1138,227,1399,158,346,199,143,28,15,14032,641,1251,968,1031,1436,362,205,12,102,122,76,17,8,15,162,131,151,162,74,94,58,31,141,92,22,19,25,45,44,109,91,43,141,65,106,96,88,204,128
478413,0,143830,5,2,39,305,3,28,3,16,167,1567,7,34090,16689,9,1850,4,30,1,323,12,24,2,-2147483648,5,16,213470,11,16,16,16,7,229,34,0,4,13,19,250,2,1257,4,0,-2147483648,0,0,1,15937,31819,9965,31654,25010,1112,1887,1756,994,1695,241,243,185,192,25,24624,339,277,601,698,1006,57,92,3,32,157,9,6,5,4,92,62,33,81,41,116,128,47,166,33,2,63,18,3,0,78,79,119,31,18,26,134,50,193,186
1108691,1,189295,5,2,21,290,2,32,3,25,114,1308,6,31107,12107,5,1913,4,57,1,228,24,19,9,-2147483648,9,14,144001,14,17,12,17,6,2730,218,5,6,14,20,1260,3,519,4,0,-2147483648,0,0,23,11854,33118,6953,4998,32910,1959,548,1368,204,265,210,136,301,135,303,35338,16694,9447,548,28962,2053,22,1389,1590,1896,335,47,234,359,327,47,7,30,28,113,197,46,209,40,97,53,50,181,195,123,215,28,25,174,123,142,113,177,37,187
661680,1,180445,2,3,28,405,2,25,2,15,337,1701,7,29832,22975,7,2054,5,54,2,174,50,16,10,-2147483648,8,15,146663,10,16,16,16,2,637,45,5,8,11,7,1057,9,961,10,1,-2147483648,1,0,82,21822,3391,15779,14306,21173,1397,1523,269,374,570,321,317,285,91,135,32387,8661,15665,1021,9580,1446,687,954,1748,1890,358,78,40,347,273,4,42,97,157,64,45,65,143,106,48,121,33,168,194,100,21,49,139,69,107,17,6,41,77,68
129517,0,202028,2,2,24,423,2,28,4,33,303,1473,5,22456,13936,9,1319,5,37,1,127,40,17,9,-2147483648,4,17,275446,10,17,12,16,8,1000,122,2,0,13,12,389,16,3030,7,0,-2147483648,0,0,17,17068,10692,8024,21793,20755,1658,1131,1798,904,857,166,18,323,324,354,32723,3008,9273,463,5555,1283,330,84,73,223,318,28,29,22,69,183,51,99,114,206,156,199,165,53,22,11,21,13,100,73,215,20,15,61,17,164,87,196,27,94
899752,0,200935,7,2,18,263,2,21,5,34,278,2395,3,26352,22572,10,1800,4,17,1,203,18,26,8,-2147483648,5,17,231277,10,16,15,13,7,259,165,0,2,11,18,585,9,1590,10,0,-2147483648,0,0,13,21965,13640,16828,16174,27906,1567,682,1948,451,1757,140,283,234,166,110,29766,524,1180,1612,1026,1071,49,184,188,185,128,41,11,13,8,97,197,147,48,64,141,132,113,30,184,14,15,3,31,37,191,53,105,34,54,34,11,61,40,37
550617,0,201177,4,2,38,191,3,21,5,18,314,1127,6,25726,22113,8,1924,3,37,2,241,40,19,8,-2147483648,5,14,194281,12,16,15,15,4,1284,76,3,3,12,19,1413,8,737,43,1,-2147483648,0,0,39,17401,4502,7085,10043,6786,1758,1465,1573,1300,738,297,123,255,64,153,18450,2692,4698,1665,1976,1854,252,590,292,36,332,20,57,114,100,50,159,74,51,77,140,202,49,78,103,31,21,7,6,44,63,123,186,170,74,32,44,57,116,162
947144,1,150017,5,4,23,207,4,24,4,18,236,1693,7,33111,20578,4,1728,3,16,1,365,28,15,9,-2147483648,7,16,197522,11,16,13,15,8,329,209,2,7,11,18,1396,3,451,8,0,-2147483648,0,0,7,25324,9300,20043,19339,12882,1612,605,373,1934,1824,320,86,255,87,114,29726,1965,6242,6566,3033,1449,174,45,1012,146,170,60,9,197,71,41,138,87,71,96,177,169,140,166,111,24,33,8,5,11,13,153,136,90,69,29,24,59,141,198
1027939,0,229268,6,4,32,339,3,31,4,21,295,2504,6,12832,14873,10,1223,5,60,1,282,46,18,8,-2147483648,7,16,203291,13,17,15,13,6,65,9,0,6,12,18,1078,10,855,25,0,-2147483648,0,0,0,20361,30912,30939,11994,5895,1036,1240,1986,821,485,154,343,170,156,121,26327,5282,3285,2727,1692,1011,394,177,18,67,213,41,56,4,100,68,114,115,72,189,89,78,97,193,124,5,128,16,9,0,124,104,46,123,183,55,198,112,181,110
1161590,0,271980,4,3,26,324,2,14,4,34,241,1465,7,12625,12119,3,1983,3,42,2,317,45,20,8,-2147483648,8,15,253272,14,13,15,16,7,1629,168,1,1,13,8,53,4,779,9,0,-2147483648,0,0,34,27541,9752,34379,2625,32614,1956,1737,1897,1595,887,133,231,335,334,140,32032,21862,29116,3512,7015,2079,420,373,1648,1606,355,49,56,355,320,120,28,32,98,97,209,162,72,73,120,97,31,135,11,205,142,100,50,164,169,61,141,54,119,208
